flat_type,floor_area_sqm,lease_commence_date,latitude,longitude,monthly_rent,year,month,resale_price_index,average_school_rank
4,122.0,1998,1.436220916,103.7984103,2000,2021,8,150.6,109.63636363636364
4,110.0,2004,1.443419605,103.8076964,1700,2021,3,142.2,109.63636363636364
4,128.0,1995,1.350701813,103.9570519,1600,2023,1,173.6,97.83333333333333
5,148.0,1994,1.363238707,103.9516247,2200,2021,10,155.7,97.83333333333333
3,104.0,1985,1.34713047,103.7498728,2400,2021,12,155.7,97.66666666666667
3,92.0,2016,1.408700889,103.9013266,4100,2022,12,171.9,101.58333333333333
2,67.0,1977,1.368803594,103.8416181,1700,2022,2,159.5,108.625
2,65.0,1976,1.307036026,103.7846333,2350,2021,2,142.2,71.2
5,170.0,1995,1.436637071,103.7773976,2850,2022,1,159.5,109.63636363636364
3,91.0,1980,1.322600375,103.8824632,1950,2021,7,150.6,82.28571428571429
2,82.0,1978,1.31427266,103.7713609,2000,2021,2,142.2,75.25
4,110.0,2003,1.392913337,103.8924033,2600,2021,8,150.6,104.75
4,122.0,1988,1.430034554,103.8396748,2600,2022,8,168.1,99.1
2,75.0,1974,1.349016642,103.7121786,1600,2021,3,142.2,91.46153846153847
3,82.0,1977,1.309143844,103.7884199,2700,2021,3,142.2,71.2
2,68.0,1980,1.331711022,103.9239511,2500,2022,3,159.5,96.45454545454545
2,67.0,1979,1.3051044,103.7663119,3200,2022,10,171.9,75.25
2,65.0,1974,1.32195566,103.8698285,2000,2022,1,159.5,74.33333333333333
3,90.0,2003,1.273919926,103.8402609,3250,2021,6,146.4,108.375
3,92.0,1980,1.367527763,103.8574096,2600,2022,8,168.1,108.625
5,148.0,1986,1.359086166,103.948911,2500,2021,11,155.7,97.83333333333333
4,110.0,2002,1.273901446,103.8394173,2950,2021,3,142.2,108.375
3,106.0,1997,1.307469053,103.7971867,3750,2023,1,173.6,71.2
4,115.0,2005,1.28793757,103.8167909,3300,2023,3,173.6,108.375
3,93.0,2019,1.287406406,103.8220532,3250,2021,11,155.7,108.375
2,65.0,1975,1.305723545,103.9125305,2300,2022,1,159.5,77.33333333333333
4,110.0,2001,1.387611344,103.7645887,3700,2023,1,173.6,108.0
3,102.0,1981,1.339209815,103.7358244,3700,2023,6,176.2,129.5
3,100.0,2005,1.288053157,103.8152771,3350,2023,5,176.2,108.375
3,93.0,1984,1.355981994,103.8702771,1700,2021,9,150.6,69.0
2,67.0,1986,1.431168486,103.8342644,2150,2023,1,173.6,99.1
4,112.0,2016,1.39048519,103.8805095,4000,2022,11,171.9,104.75
2,69.0,2017,1.31965596,103.7644546,2500,2021,6,146.4,75.25
2,64.0,1988,1.346738983,103.9559372,1900,2022,3,159.5,97.83333333333333
1,38.0,2018,1.391007457,103.8796067,2300,2022,6,163.9,104.75
4,151.0,1985,1.346706361,103.7469207,2500,2022,4,163.9,97.66666666666667
3,92.0,1978,1.327562572,103.9357346,2200,2021,1,142.2,96.45454545454545
2,67.0,1980,1.378292052,103.8372519,1800,2022,3,159.5,108.625
3,75.0,2003,1.27469944,103.8404854,4200,2022,11,171.9,108.375
4,110.0,2003,1.277222539,103.8087204,2850,2021,6,146.4,108.375
4,110.0,2001,1.389195145,103.8885985,3800,2023,4,176.2,104.75
4,119.0,1997,1.357115974,103.9372848,2450,2022,2,159.5,97.83333333333333
4,119.0,1997,1.357202821,103.9601395,3550,2023,1,173.6,97.83333333333333
2,55.0,1970,1.308051592,103.8008428,3150,2022,11,171.9,71.2
3,95.0,2000,1.345216268,103.7055248,3150,2023,1,173.6,91.46153846153847
3,92.0,2005,1.399693672,103.914597,2050,2021,8,150.6,101.58333333333333
3,75.0,2003,1.27469944,103.8404854,3000,2021,4,146.4,108.375
3,104.0,1995,1.376417067,103.9395942,2100,2022,1,159.5,120.85714285714286
4,135.0,1985,1.353668605,103.7188531,1900,2022,4,163.9,91.46153846153847
3,88.0,2017,1.312917571,103.8697431,3350,2021,8,150.6,74.33333333333333
5,148.0,1993,1.370142313,103.9632845,2600,2021,10,155.7,120.85714285714286
3,91.0,1985,1.37103632,103.8703609,2000,2022,1,159.5,69.0
3,84.0,1986,1.434980064,103.8389647,3700,2022,12,171.9,99.1
4,105.0,2004,1.327827687,103.8600807,4000,2023,2,173.6,74.33333333333333
3,101.0,1999,1.376762777,103.8781083,3550,2023,2,173.6,86.11111111111111
4,121.0,1987,1.373399757,103.8909745,2750,2022,12,171.9,86.11111111111111
3,105.0,1989,1.360265249,103.9583724,2600,2022,2,159.5,97.83333333333333
2,67.0,1985,1.358429525,103.871224,2600,2021,8,150.6,69.0
4,115.0,2001,1.337935868,103.7005865,3800,2022,11,171.9,91.46153846153847
3,104.0,1992,1.38098654,103.7431442,3150,2022,12,171.9,111.125
3,107.0,1999,1.433452957,103.788654,2700,2022,11,171.9,109.63636363636364
2,68.0,1981,1.362111407,103.8507665,1700,2021,1,142.2,108.625
3,76.0,2009,1.334727136,103.849823,2450,2021,4,146.4,90.875
4,117.0,1978,1.276117977,103.80959,3150,2021,12,155.7,108.375
4,121.0,1997,1.44274811,103.8022385,2550,2021,9,150.6,109.63636363636364
2,67.0,1984,1.346104993,103.7408255,2750,2023,7,178.5,97.66666666666667
2,74.0,1988,1.346529142,103.9354537,3150,2023,7,178.5,97.83333333333333
3,90.0,2009,1.382379847,103.8938004,4000,2023,4,176.2,104.75
4,137.0,1995,1.351918342,103.9596468,2000,2021,8,150.6,97.83333333333333
2,67.0,1979,1.366600453,103.8555788,1850,2022,5,163.9,108.625
4,110.0,2002,1.397035325,103.899331,2100,2021,11,155.7,104.75
3,104.0,1989,1.380667067,103.7483399,1700,2022,2,159.5,111.125
2,73.0,1978,1.33143368,103.9368654,3150,2022,8,168.1,96.45454545454545
2,70.0,1976,1.270918709,103.8226854,2600,2022,8,168.1,108.375
4,121.0,1989,1.345150482,103.9587198,3350,2023,7,178.5,97.83333333333333
4,120.0,1976,1.344390406,103.7150977,3750,2022,11,171.9,91.46153846153847
4,110.0,2001,1.45391726,103.8161301,2100,2021,9,150.6,97.83333333333333
5,146.0,1989,1.349169838,103.9414212,4850,2023,7,178.5,97.83333333333333
2,74.0,1985,1.354615167,103.9471166,2000,2021,3,142.2,97.83333333333333
4,115.0,2002,1.441687759,103.8057888,3150,2023,5,176.2,109.63636363636364
2,60.0,1970,1.290911282,103.8031208,2000,2021,12,155.7,71.2
4,107.0,2011,1.276621684,103.8411561,4100,2022,4,163.9,59.0
2,67.0,1984,1.337269998,103.8628066,2400,2022,12,171.9,90.875
3,95.0,1985,1.35417533,103.8659671,2200,2022,1,159.5,69.0
4,132.0,1994,1.393487998,103.7433975,1950,2021,2,142.2,111.125
2,75.0,1973,1.291134836,103.8267645,3600,2023,1,173.6,108.375
3,90.0,2000,1.392386288,103.8976478,3800,2023,6,176.2,104.75
2,70.0,2010,1.392833667,103.876518,1700,2021,8,150.6,104.75
3,85.0,1987,1.419114769,103.8349352,2200,2022,2,159.5,99.1
2,67.0,1979,1.366427898,103.8543115,2950,2022,11,171.9,108.625
3,103.0,1987,1.418077891,103.8355829,2350,2022,1,159.5,99.1
4,117.0,1976,1.338255927,103.8593031,2950,2022,12,171.9,90.875
2,60.0,2006,1.321107539,103.9013726,2100,2021,6,146.4,82.28571428571429
3,94.0,2004,1.39563022,103.9137722,3000,2023,7,178.5,101.58333333333333
3,104.0,1986,1.32615026,103.9005275,2950,2023,5,176.2,82.28571428571429
2,64.0,1998,1.331800783,103.8672428,2200,2021,10,155.7,90.875
2,60.0,1988,1.351919952,103.7536709,2300,2022,11,171.9,97.66666666666667
2,67.0,1985,1.43416808,103.8389989,2850,2023,2,173.6,99.1
3,84.0,1989,1.381444711,103.7683059,3500,2022,11,171.9,108.0
3,84.0,1988,1.425907134,103.8481699,1800,2021,4,146.4,99.1
5,146.0,1987,1.420500376,103.8323761,2800,2022,6,163.9,99.1
3,105.0,2000,1.335925042,103.9384609,2750,2023,4,176.2,96.45454545454545
2,58.0,1969,1.28789877,103.8282036,1700,2021,9,150.6,108.375
5,144.0,1997,1.34507654,103.760512,2500,2021,4,146.4,97.66666666666667
3,103.0,1984,1.33714404,103.9284338,3150,2022,9,168.1,96.45454545454545
2,74.0,1984,1.334113387,103.8695237,2050,2023,7,178.5,90.875
3,105.0,2000,1.335934062,103.9388663,2750,2022,4,163.9,96.45454545454545
4,120.0,1997,1.359389874,103.9366328,4200,2022,12,171.9,97.83333333333333
4,122.0,1997,1.335410349,103.8504235,2700,2021,3,142.2,90.875
2,68.0,1970,1.338226031,103.8485969,2450,2022,11,171.9,90.875
4,127.0,1996,1.349326748,103.7007218,2400,2021,7,150.6,91.46153846153847
3,91.0,2000,1.33835413,103.7035857,1900,2021,12,155.7,91.46153846153847
3,92.0,2015,1.37814544,103.9017673,3350,2022,12,171.9,86.11111111111111
3,91.0,1985,1.381204474,103.8425138,3450,2022,5,163.9,108.625
3,92.0,2016,1.321891973,103.7375516,2950,2023,1,173.6,129.5
4,121.0,1999,1.446342758,103.8208166,2850,2021,12,155.7,97.83333333333333
2,82.0,1978,1.274062304,103.8104241,2100,2022,12,171.9,108.375
4,110.0,2003,1.399007111,103.9069906,2850,2022,2,159.5,101.58333333333333
4,110.0,2002,1.396078772,103.8967276,1950,2021,3,142.2,104.75
2,67.0,1979,1.304341103,103.7665298,2150,2022,4,163.9,75.25
4,110.0,2001,1.336398275,103.7018633,2400,2021,5,146.4,91.46153846153847
2,73.0,1988,1.379107628,103.7681538,1800,2022,1,159.5,108.0
3,92.0,2003,1.391348504,103.8880124,1800,2022,11,171.9,104.75
2,75.0,1984,1.273804157,103.8270577,1900,2021,9,150.6,108.375
2,65.0,1975,1.278053652,103.8215046,2400,2022,10,171.9,108.375
3,101.0,1997,1.360011777,103.9330438,3900,2023,1,173.6,97.83333333333333
2,89.0,1980,1.365697619,103.858942,1900,2022,2,159.5,108.625
3,89.0,1973,1.294073335,103.8000265,2300,2021,2,142.2,71.2
5,189.0,1994,1.439669378,103.7907615,2600,2022,4,163.9,109.63636363636364
2,70.0,1986,1.349841927,103.9348177,3150,2023,5,176.2,97.83333333333333
4,110.0,2003,1.401157798,103.7514717,3750,2023,6,176.2,111.125
3,95.0,2001,1.449252211,103.8177946,2750,2022,5,163.9,97.83333333333333
3,106.0,1996,1.378506803,103.9347957,2150,2021,4,146.4,120.85714285714286
2,67.0,1978,1.312511993,103.7632688,2500,2022,10,171.9,75.25
3,108.0,1993,1.355490809,103.9482593,3700,2022,11,171.9,97.83333333333333
5,143.0,1998,1.373483071,103.8797778,1900,2021,5,146.4,86.11111111111111
2,73.0,1987,1.354765183,103.7508851,1950,2023,7,178.5,97.66666666666667
2,73.0,1978,1.367089832,103.8456602,2350,2021,6,146.4,108.625
3,104.0,1994,1.378035394,103.7450207,1800,2021,1,142.2,111.125
3,103.0,1984,1.347716112,103.7250871,1850,2022,2,159.5,91.46153846153847
3,103.0,1998,1.343262731,103.7565315,3700,2023,5,176.2,97.66666666666667
3,94.0,2013,1.290129527,103.8289143,4300,2022,8,168.1,108.375
2,59.0,1974,1.285134271,103.8215322,3050,2022,11,171.9,108.375
2,70.0,1984,1.370244621,103.870823,1800,2021,6,146.4,69.0
4,110.0,2003,1.379479055,103.8789771,2100,2021,2,142.2,86.11111111111111
3,103.0,1984,1.347177014,103.9525872,2850,2022,9,168.1,97.83333333333333
4,115.0,2000,1.382460381,103.9022387,2300,2021,12,155.7,104.75
2,67.0,1986,1.36553096,103.8894606,2950,2023,5,176.2,86.11111111111111
3,82.0,1977,1.309143844,103.7884199,2500,2021,6,146.4,71.2
3,95.0,2012,1.306083152,103.7824724,2950,2021,10,155.7,71.2
4,132.0,1988,1.372191714,103.774848,2800,2023,7,178.5,108.0
3,103.0,1988,1.4291654,103.8438889,3700,2022,10,171.9,99.1
2,82.0,1978,1.431478614,103.827452,2400,2022,10,171.9,99.1
2,60.0,1985,1.353848111,103.8669618,3450,2022,8,168.1,69.0
2,73.0,1978,1.364866664,103.890728,1800,2021,2,142.2,86.11111111111111
4,113.0,2002,1.45053763,103.8191355,2050,2021,9,150.6,97.83333333333333
2,69.0,1984,1.369900397,103.8702249,1700,2022,8,168.1,69.0
3,93.0,2016,1.381487569,103.7709422,1600,2021,11,155.7,108.0
3,102.0,1997,1.340236567,103.7208852,2750,2022,6,163.9,91.46153846153847
4,139.0,1990,1.378297688,103.7540714,2400,2021,5,146.4,111.125
3,104.0,1988,1.429591953,103.8451214,2150,2023,6,176.2,99.1
3,87.0,2014,1.336161756,103.9214926,2950,2021,4,146.4,96.45454545454545
5,141.0,1998,1.436641713,103.7996016,2700,2022,3,159.5,109.63636363636364
2,68.0,1976,1.302112802,103.9094814,2100,2022,1,159.5,77.33333333333333
4,118.0,1982,1.346755476,103.7161578,3550,2023,7,178.5,91.46153846153847
4,122.0,1988,1.3453152,103.9531801,3800,2023,5,176.2,97.83333333333333
4,127.0,1996,1.333359362,103.9068506,2550,2021,2,142.2,96.45454545454545
4,123.0,2001,1.449920543,103.8136741,2100,2022,4,163.9,97.83333333333333
4,122.0,1989,1.341818371,103.6868369,4400,2022,6,163.9,91.46153846153847
2,64.0,1985,1.352438279,103.8732981,2000,2021,5,146.4,69.0
2,70.0,2010,1.392833667,103.876518,1700,2021,1,142.2,104.75
3,84.0,1985,1.355133814,103.8691373,2100,2021,10,155.7,69.0
3,88.0,1975,1.305423685,103.9140048,4100,2023,6,176.2,77.33333333333333
2,64.0,1987,1.425789629,103.830527,2000,2022,12,171.9,99.1
4,122.0,1988,1.373175165,103.7748106,2200,2022,7,168.1,108.0
3,92.0,2015,1.387434546,103.7591186,1850,2022,1,159.5,108.0
3,91.0,1984,1.427978266,103.8342828,2950,2022,6,163.9,99.1
2,60.0,1986,1.333127578,103.9165117,2950,2023,3,173.6,96.45454545454545
4,123.0,1988,1.345941268,103.8533221,2750,2022,4,163.9,52.5
4,124.0,1993,1.381090653,103.7448896,1900,2022,1,159.5,111.125
2,67.0,1982,1.272085585,103.8254956,2100,2023,4,176.2,108.375
4,118.0,1997,1.377445765,103.888178,2200,2022,7,168.1,86.11111111111111
2,75.0,1979,1.364876746,103.8562873,2600,2022,3,159.5,108.625
4,112.0,2015,1.396130529,103.8880971,2300,2023,1,173.6,104.75
4,121.0,1989,1.432967231,103.7778075,2300,2022,4,163.9,109.63636363636364
2,67.0,1984,1.352773933,103.8900932,1450,2022,9,168.1,86.11111111111111
4,121.0,1987,1.419965522,103.8322044,3900,2023,6,176.2,99.1
2,68.0,1988,1.362517529,103.7449467,1750,2022,2,159.5,97.66666666666667
2,60.0,1981,1.284962797,103.8456183,2600,2021,8,150.6,59.0
2,64.0,1987,1.425752338,103.8281044,1500,2021,10,155.7,99.1
2,56.0,1969,1.324884483,103.8855714,1250,2022,4,163.9,82.28571428571429
2,82.0,1980,1.371236133,103.859192,1500,2022,3,159.5,108.625
2,68.0,1981,1.376793099,103.8371422,3150,2023,1,173.6,108.625
3,106.0,1990,1.368775687,103.9563004,2500,2021,9,150.6,120.85714285714286
4,118.0,2001,1.448268122,103.8133484,1700,2021,3,142.2,97.83333333333333
3,92.0,1984,1.358072532,103.8919468,2550,2021,8,150.6,86.11111111111111
4,111.0,2015,1.397538703,103.8890801,2000,2021,12,155.7,104.75
4,110.0,2003,1.27736919,103.8082549,2850,2021,6,146.4,108.375
2,74.0,1987,1.421856387,103.8338588,1800,2021,12,155.7,99.1
2,82.0,1980,1.370998107,103.8578564,2550,2022,1,159.5,108.625
3,100.0,2001,1.286529621,103.8331631,3000,2021,3,142.2,108.375
2,74.0,1985,1.356508688,103.8918406,1900,2022,4,163.9,86.11111111111111
2,68.0,1979,1.334902876,103.9278382,3250,2023,5,176.2,96.45454545454545
2,73.0,1977,1.323347658,103.9328742,2000,2021,12,155.7,96.45454545454545
3,83.0,1987,1.347483176,103.8535437,2400,2021,11,155.7,52.5
4,120.0,1986,1.362768866,103.8327589,4000,2023,3,173.6,52.5
3,97.0,1979,1.44310219,103.7733665,2750,2022,6,163.9,109.63636363636364
3,106.0,1990,1.367894877,103.9547217,2000,2022,11,171.9,120.85714285714286
3,91.0,1982,1.316757072,103.8511056,2950,2022,5,163.9,74.33333333333333
3,97.0,1977,1.442790976,103.7737066,1850,2021,9,150.6,109.63636363636364
3,90.0,2003,1.387855124,103.9083929,2950,2023,2,173.6,104.75
3,93.0,2018,1.30977118,103.784714,3050,2021,11,155.7,71.2
3,92.0,2015,1.396093199,103.8887209,1700,2022,1,159.5,104.75
2,73.0,2013,1.309540132,103.7705008,2000,2022,11,171.9,75.25
4,133.0,1983,1.368518245,103.8945839,2300,2021,10,155.7,86.11111111111111
2,68.0,1981,1.319175152,103.8853216,2750,2022,9,168.1,82.28571428571429
4,110.0,2003,1.39410055,103.9113562,2000,2021,12,155.7,101.58333333333333
4,126.0,1995,1.340736057,103.6947869,2950,2021,8,150.6,91.46153846153847
2,82.0,1978,1.314568897,103.7616126,2500,2023,4,176.2,75.25
2,66.0,1980,1.314230663,103.8700611,2150,2021,6,146.4,74.33333333333333
2,56.0,1971,1.297772317,103.7980171,1750,2021,10,155.7,71.2
2,67.0,1985,1.347192811,103.7522173,2950,2022,10,171.9,97.66666666666667
3,92.0,2015,1.449111115,103.8013467,1300,2021,3,142.2,109.63636363636364
3,92.0,1979,1.370258361,103.855969,2600,2023,1,173.6,108.625
4,121.0,1985,1.348037932,103.7291655,3700,2023,4,176.2,129.5
2,67.0,1980,1.374000865,103.8501398,2100,2023,1,173.6,108.625
4,116.0,2001,1.333236534,103.7208424,2400,2021,4,146.4,91.46153846153847
3,93.0,2016,1.326870446,103.9238482,2600,2022,1,159.5,96.45454545454545
4,122.0,1988,1.431229838,103.84056,2500,2021,7,150.6,99.1
5,149.0,1992,1.372816319,103.8763397,2750,2021,2,142.2,69.0
4,122.0,1986,1.287613427,103.8122721,3050,2022,6,163.9,108.375
2,73.0,1976,1.274831288,103.8109414,2300,2023,7,178.5,108.375
5,142.0,1988,1.429238562,103.8421457,3450,2022,6,163.9,99.1
3,93.0,2016,1.329940023,103.8891891,4200,2023,6,176.2,82.28571428571429
3,98.0,1996,1.341866375,103.9520194,2850,2022,10,171.9,97.83333333333333
2,68.0,2016,1.405402037,103.8959105,2600,2022,10,171.9,101.58333333333333
3,92.0,1979,1.377987156,103.7551876,1800,2022,6,163.9,111.125
2,74.0,1984,1.334113387,103.8695237,1900,2022,5,163.9,90.875
2,67.0,1986,1.354168163,103.9518618,2400,2022,8,168.1,97.83333333333333
4,123.0,1978,1.33043386,103.9374817,2200,2022,9,168.1,96.45454545454545
3,104.0,1989,1.345530161,103.9592488,2600,2023,4,176.2,97.83333333333333
3,93.0,2013,1.402117304,103.9110815,3800,2023,6,176.2,101.58333333333333
3,87.0,2010,1.325203716,103.9347722,1800,2021,7,150.6,96.45454545454545
2,68.0,1983,1.342024246,103.7390097,2850,2022,9,168.1,129.5
3,108.0,1985,1.352290539,103.7152464,2850,2023,7,178.5,91.46153846153847
3,93.0,2013,1.384522622,103.8997617,2250,2021,5,146.4,104.75
2,65.0,1975,1.305723545,103.9125305,2000,2022,4,163.9,77.33333333333333
2,73.0,1984,1.348605623,103.9395641,1900,2021,6,146.4,97.83333333333333
2,67.0,2018,1.374515842,103.7434743,2500,2022,6,163.9,111.125
3,83.0,2016,1.29579395,103.8092648,3150,2021,5,146.4,71.2
2,73.0,1978,1.323864004,103.9333986,2200,2022,9,168.1,96.45454545454545
2,67.0,1982,1.331222279,103.9137999,2100,2022,11,171.9,96.45454545454545
4,107.0,2011,1.27784271,103.8409659,4200,2022,6,163.9,59.0
3,91.0,2003,1.321968839,103.7392259,2600,2023,3,173.6,129.5
5,137.0,1999,1.377159675,103.87968,3800,2022,11,171.9,86.11111111111111
3,95.0,2012,1.305443973,103.781869,3450,2022,11,171.9,71.2
3,94.0,2012,1.402713299,103.9072462,2300,2022,8,168.1,101.58333333333333
2,68.0,1984,1.428934889,103.8277162,1450,2021,3,142.2,99.1
4,123.0,1993,1.379004596,103.745926,2600,2022,5,163.9,111.125
2,84.0,1983,1.34404145,103.7355001,2100,2021,1,142.2,129.5
3,104.0,1989,1.34571937,103.9599349,3700,2023,5,176.2,97.83333333333333
2,68.0,1984,1.351252319,103.744795,1800,2021,9,150.6,97.66666666666667
2,75.0,1980,1.377762638,103.8437822,2950,2022,2,159.5,108.625
2,76.0,1976,1.271408833,103.8108875,1800,2021,3,142.2,108.375
3,101.0,1997,1.352026403,103.8790786,2600,2021,11,155.7,86.11111111111111
3,106.0,1996,1.375645447,103.9358638,2750,2022,5,163.9,120.85714285714286
2,73.0,1977,1.323347658,103.9328742,1900,2021,5,146.4,96.45454545454545
2,68.0,2017,1.389478683,103.8932788,1700,2022,10,171.9,104.75
4,110.0,2001,1.336549399,103.7045829,2550,2021,11,155.7,91.46153846153847
4,121.0,1989,1.346099254,103.6976964,2250,2021,4,146.4,91.46153846153847
2,68.0,1987,1.360332742,103.7496915,1600,2021,9,150.6,97.66666666666667
2,70.0,1976,1.273947618,103.8208669,2000,2021,10,155.7,108.375
2,67.0,2015,1.35485563,103.9327092,1900,2021,10,155.7,97.83333333333333
3,83.0,1987,1.350205825,103.8530492,3200,2023,7,178.5,52.5
3,92.0,1979,1.33296326,103.9292556,2000,2022,12,171.9,96.45454545454545
3,104.0,1992,1.369653123,103.9491693,2150,2022,9,168.1,120.85714285714286
4,125.0,1997,1.357558738,103.9343204,2100,2022,3,159.5,97.83333333333333
2,59.0,1970,1.306160472,103.8014957,2100,2023,2,173.6,71.2
2,73.0,1978,1.364285424,103.8904679,1900,2021,5,146.4,86.11111111111111
2,68.0,2018,1.400745483,103.9191473,3900,2023,7,178.5,101.58333333333333
2,75.0,1984,1.349808323,103.949578,950,2023,6,176.2,97.83333333333333
2,84.0,1983,1.34404145,103.7355001,2100,2021,3,142.2,129.5
5,135.0,1999,1.390065934,103.9057234,4000,2023,6,176.2,104.75
4,133.0,1985,1.352824319,103.7249823,2150,2021,2,142.2,91.46153846153847
3,91.0,1985,1.356316888,103.8731755,2400,2021,7,150.6,69.0
4,113.0,2013,1.309626523,103.7711231,3050,2021,12,155.7,75.25
4,110.0,2002,1.397720425,103.9063202,2100,2021,10,155.7,101.58333333333333
4,121.0,1985,1.373692291,103.8951162,2950,2022,8,168.1,86.11111111111111
1,38.0,2019,1.445755907,103.813638,2750,2023,4,176.2,97.83333333333333
4,111.0,2003,1.379257887,103.7629971,3700,2023,6,176.2,108.0
2,65.0,1975,1.277060448,103.8207621,3150,2023,5,176.2,108.375
4,116.0,2000,1.394317361,103.8992082,2050,2021,4,146.4,104.75
2,67.0,1979,1.330464621,103.9281343,1650,2021,9,150.6,96.45454545454545
5,134.0,2001,1.396828596,103.9011868,3050,2021,7,150.6,104.75
3,103.0,1987,1.377206233,103.770507,2000,2022,3,159.5,108.0
3,92.0,1982,1.363718279,103.8509803,2500,2021,11,155.7,108.625
3,91.0,1979,1.318470095,103.7645261,4100,2023,3,173.6,75.25
3,103.0,1987,1.333141064,103.9125235,2000,2021,4,146.4,96.45454545454545
3,91.0,1978,1.315141595,103.7660562,3700,2023,4,176.2,75.25
4,121.0,1981,1.375984861,103.8488605,2300,2022,6,163.9,108.625
3,84.0,1985,1.426536214,103.8306688,2200,2021,5,146.4,99.1
3,105.0,1997,1.432942401,103.7867325,2600,2022,12,171.9,109.63636363636364
2,65.0,1976,1.346257972,103.7151547,2600,2023,3,173.6,91.46153846153847
2,72.0,1984,1.350043387,103.7442374,2100,2021,5,146.4,97.66666666666667
3,84.0,1988,1.43293946,103.7818814,3150,2022,8,168.1,109.63636363636364
2,73.0,1984,1.346120921,103.9364733,1650,2021,3,142.2,97.83333333333333
2,84.0,1983,1.341481293,103.7429734,2100,2021,10,155.7,129.5
4,112.0,2004,1.456112789,103.8177166,2300,2022,6,163.9,97.83333333333333
3,104.0,1984,1.346653511,103.7332752,2400,2021,12,155.7,129.5
3,84.0,1987,1.362135303,103.7506174,1700,2022,6,163.9,97.66666666666667
2,59.0,1975,1.276559216,103.8198219,2750,2023,7,178.5,108.375
4,110.0,2004,1.398778276,103.9029109,2100,2022,4,163.9,101.58333333333333
3,93.0,2018,1.41563356,103.8443278,2300,2022,10,171.9,99.1
2,67.0,1976,1.36739222,103.8411279,1900,2021,3,142.2,108.625
3,83.0,1998,1.331800783,103.8672428,4200,2023,5,176.2,90.875
2,65.0,1988,1.350067123,103.852535,2950,2022,5,163.9,52.5
4,111.0,2002,1.391098224,103.8857612,3350,2023,3,173.6,104.75
4,134.0,1996,1.376406662,103.9417219,2250,2021,12,155.7,120.85714285714286
3,102.0,2001,1.449920543,103.8136741,1950,2022,1,159.5,97.83333333333333
3,104.0,1990,1.380382581,103.7461905,2100,2021,2,142.2,111.125
3,84.0,1996,1.426982924,103.7725785,1600,2022,5,163.9,109.63636363636364
2,67.0,1985,1.356316888,103.8731755,3450,2022,8,168.1,69.0
4,110.0,2008,1.283466373,103.8261834,4350,2022,12,171.9,108.375
4,110.0,2001,1.341520117,103.698797,4200,2023,5,176.2,91.46153846153847
2,58.0,1969,1.28789877,103.8282036,2100,2022,10,171.9,108.375
4,121.0,1993,1.332371996,103.9061174,4850,2023,6,176.2,96.45454545454545
2,67.0,1979,1.313292771,103.762553,3350,2023,1,173.6,75.25
3,104.0,1988,1.343465123,103.9554482,3150,2021,12,155.7,97.83333333333333
4,111.0,2005,1.398162762,103.9167142,2300,2022,4,163.9,101.58333333333333
3,103.0,1989,1.372917198,103.9542258,2950,2022,8,168.1,120.85714285714286
3,100.0,2001,1.282702702,103.8284912,3150,2021,9,150.6,108.375
2,82.0,1982,1.348967719,103.717106,2550,2023,7,178.5,91.46153846153847
3,99.0,1985,1.347192811,103.7522173,2500,2021,1,142.2,97.66666666666667
3,90.0,2009,1.384273327,103.893821,3800,2022,6,163.9,104.75
5,125.0,2003,1.392150619,103.8875632,2000,2021,5,146.4,104.75
3,95.0,2004,1.38876434,103.8762119,2950,2023,5,176.2,104.75
4,110.0,2003,1.388720188,103.9068691,2250,2021,12,155.7,104.75
3,93.0,2013,1.402303014,103.9012624,2400,2021,1,142.2,101.58333333333333
3,111.0,1984,1.351280364,103.9391952,2000,2021,9,150.6,97.83333333333333
4,110.0,2001,1.395616235,103.8979418,4100,2023,1,173.6,104.75
3,106.0,1996,1.378506803,103.9347957,2500,2023,7,178.5,120.85714285714286
3,105.0,1989,1.348457286,103.8739468,2200,2022,1,159.5,69.0
3,113.0,1991,1.377527214,103.8935974,2000,2021,1,142.2,86.11111111111111
2,65.0,1972,1.331766431,103.8434232,2100,2021,11,155.7,90.875
2,67.0,1985,1.327978774,103.9258048,2100,2021,12,155.7,96.45454545454545
5,151.0,1989,1.37042586,103.9545168,2600,2022,4,163.9,120.85714285714286
3,93.0,2017,1.376825251,103.900641,2850,2021,10,155.7,86.11111111111111
4,121.0,1985,1.36797575,103.8708627,2500,2021,12,155.7,69.0
3,101.0,1999,1.386408522,103.9022221,2600,2023,7,178.5,104.75
5,132.0,2000,1.343258376,103.7041601,2100,2021,4,146.4,91.46153846153847
4,110.0,2008,1.335872533,103.6948382,4200,2022,11,171.9,91.46153846153847
4,123.0,1992,1.368993421,103.9491179,2850,2022,5,163.9,120.85714285714286
3,104.0,1992,1.369653123,103.9491693,2500,2021,11,155.7,120.85714285714286
3,91.0,1997,1.443728242,103.7963117,1950,2021,9,150.6,109.63636363636364
4,121.0,1997,1.44274811,103.8022385,3700,2022,11,171.9,109.63636363636364
4,110.0,2005,1.397692398,103.915172,2400,2021,8,150.6,101.58333333333333
2,59.0,1978,1.328296665,103.9420675,2200,2021,4,146.4,96.45454545454545
3,92.0,1979,1.379133573,103.7547387,1700,2021,1,142.2,111.125
